"index","target_wins","team_batting_2b","team_batting_3b","team_batting_hr","team_batting_bb","team_batting_so","team_baserun_sb","team_pitching_bb","team_pitching_so","team_fielding_e","team_fielding_dp","team_batting_1b","team_pitching_123b","team_batting_slg","team_batting_obp","log_team_batting_3b","log_team_batting_obp","pow2_team_batting_hr","sqrt_team_batting_hr"
2212,90,224,36,140,654,1042,101,654,1042,177,153,948,1208,0.362996834329933,0.319548289020569,3.61091791264422,0.277289472745241,19600,11.8321595661992
2213,72,221,38,157,502,1008,129,525,1054,161,126,923,1235,0.371867278503353,0.302648774423868,3.66356164612965,0.26439971032895,24649,12.5299640861417
2214,88,212,52,161,590,913,112,590,913,163,138,1027,1291,0.389851056459993,0.324544864463883,3.97029191355212,0.281068901911232,25921,12.6885775404495
2215,72,228,38,93,548,869,107,548,869,175,153,1021,1287,0.344204804488866,0.312382030955077,3.66356164612965,0.271843830267003,8649,9.64365076099295
2216,80,236,45,85,608,780,100,612,785,146,165,1055,1344,0.348295059151009,0.322935041624114,3.8286413964891,0.279852784625907,7225,9.21954445729289
2217,74,211,37,85,518,778,88,518,778,183,153,1007,1255,0.332214172115215,0.304920746069132,3.63758615972639,0.266142307948948,7225,9.21954445729289
2219,89,240,41,117,554,814,87,554,814,146,118,933,1214,0.3546274995576,0.307845871094493,3.73766961828337,0.268381410537183,13689,10.816653826392
2220,71,192,36,125,580,925,140,580,925,161,138,975,1203,0.349440397939243,0.311292672113497,3.61091791264422,0.271013423278738,15625,11.1803398874989
2223,87,213,30,133,607,915,130,607,915,173,125,1017,1260,0.36158291017335,0.320331226846808,3.43398720448515,0.277882634550155,17689,11.5325625946708
2224,79,206,30,142,619,990,140,619,990,171,109,946,1182,0.358718861209964,0.315336611195159,3.43398720448515,0.274092610968103,20164,11.916375287813
2226,62,217,31,115,488,962,99,488,962,144,134,900,1148,0.338050877821569,0.292879577761228,3.46573590279973,0.256871961470446,13225,10.7238052947636
2227,83,269,29,114,536,1087,148,536,1087,143,149,982,1280,0.36352422907489,0.314676459414968,3.40119738166216,0.273590596889593,12996,10.6770782520313
2228,90,274,32,205,511,1094,126,511,1094,129,183,947,1253,0.420401046207498,0.319081950697352,3.49650756146648,0.276936002735648,42025,14.3178210632764
2229,83,227,44,113,550,1023,121,550,1023,129,145,969,1240,0.355284121083378,0.310993402689673,3.80666248977032,0.270785172495577,12769,10.6301458127346
2230,92,241,52,141,508,1071,87,508,1071,113,135,931,1224,0.375197889182058,0.306527398564988,3.97029191355212,0.267372776723042,19881,11.8743420870379
2231,85,221,35,152,488,973,109,488,973,107,148,1051,1307,0.381859096416825,0.314677631991964,3.58351893845611,0.273591488802174,23104,12.328828005938
2233,72,220,36,105,435,1067,112,435,1067,111,174,969,1225,0.343439716312057,0.294907467322376,3.61091791264422,0.258439238793441,11025,10.2469507659596
2234,103,269,33,168,516,930,120,516,930,101,169,1064,1366,0.406126989560157,0.326033160108884,3.52636052461616,0.282191899074578,28224,12.9614813968157
2236,75,258,37,171,531,1193,155,597,1342,119,160,947,1398,0.393722755013078,0.314157486740106,3.63758615972639,0.273195765803086,29241,13.076696830622
2237,68,245,21,153,615,1189,113,615,1189,134,165,981,1247,0.375109246635204,0.321764505013504,3.09104245335832,0.278967590170808,23409,12.369316876853
2238,90,266,37,172,642,1120,121,642,1120,120,157,940,1243,0.395644599303136,0.325956292574669,3.63758615972639,0.282133929361193,29584,13.114877048604
2239,88,290,26,160,674,1034,101,670,1028,100,156,1055,1363,0.40194738640246,0.341090646007295,3.29583686600433,0.293483197844498,25600,12.6491106406735
2240,86,307,18,188,696,1028,109,696,1028,105,150,994,1319,0.414420600858369,0.341149133924799,2.94443897916644,0.293526809096521,35344,13.7113092008021
2241,97,304,44,226,709,1032,79,709,1032,93,173,961,1309,0.443781942078365,0.343634893540562,3.80666248977032,0.295378548603779,51076,15.0332963783729
2242,90,304,40,235,625,1090,57,625,1090,118,170,914,1258,0.443261802575107,0.331063127996824,3.71357206670431,0.28597796728662,55225,15.3297097167559
2243,96,302,35,199,620,967,74,624,973,91,167,938,1283,0.419255191350609,0.329085754351736,3.58351893845611,0.284491303121014,39601,14.1067359796659
2244,101,283,29,181,597,986,53,601,992,80,164,956,1276,0.403214656066367,0.3223314172693,3.40119738166216,0.279396403860739,32761,13.4536240470737
2245,91,314,33,183,705,874,43,705,874,101,153,970,1317,0.415142710647753,0.341041847647006,3.52636052461616,0.29344681011167,33489,13.5277492584687
2246,75,299,26,128,431,901,71,431,901,90,146,974,1299,0.374956642386403,0.30295809106218,3.29583686600433,0.264637134204257,16384,11.3137084989848
2247,76,299,52,164,497,897,58,500,903,92,133,912,1271,0.402008310249307,0.310137106641985,3.97029191355212,0.270131793295189,26896,12.8062484748657
2249,92,209,85,24,606,528,205,637,555,218,117,1096,1462,0.324912891986063,0.322040727768651,4.45434729625351,0.279176548646817,576,4.89897948556636
.,.,249,39,127,533,852.5,84,546,861,138,153,1025,1333,0.374956642386403,.,3.68887945411394,.,16129,11.2694276695846
2297,68,284,92,70,402,440,90,423,463,201,170,1187,1644,0.390569545377725,0.325728336653386,4.53259949315326,0.281961996455348,4900,8.36660026534076
2298,82,309,85,115,472,438,74,500,464,216,165,1177,1663,0.417915417915418,0.336542842389819,4.45434729625351,0.290086311743236,13225,10.7238052947636
2301,100,307,74,119,598,461,86,629,485,160,141,1083,1540,0.405313927906583,0.33854481674126,4.31748811353631,0.29158306622779,14161,10.9087121146357
2302,83,330,90,107,522,485,77,556,517,185,159,1145,1668,0.41730576858953,0.339842453143392,4.51085950651685,0.292552034769607,11449,10.3440804327886
2304,106,371,78,63,454,500,120,478,526,168,178,1123,1654,0.394396913269586,0.329213689892051,4.36944785246702,0.284587556792278,3969,7.93725393319377
2305,76,323,54,80,442,541,97,465,569,177,163,1086,1539,0.377236326461067,0.318343305908751,4.00733318523247,0.276375877055451,6400,8.94427190999916
2306,87,271,65,60,414,559,105,438,592,169,126,1177,1602,0.365146635022885,0.31855567325067,4.18965474202643,0.27653695060742,3600,7.74596669241483
2307,101,311,79,110,415,566,73,439,599,176,149,1175,1658,0.412264622562906,0.329316530218011,4.38202663467388,0.28466492309433,12100,10.4880884817015
2308,101,301,62,90,425,548,75,447,576,171,140,1175,1618,0.39015787705744,0.325490317009991,4.14313472639153,0.281782441559937,8100,9.48683298050514
2309,92,349,63,93,465,607,73,489,639,162,141,1130,1622,0.40077168260359,0.330343201787956,4.15888308335967,0.285436955402511,8649,9.64365076099295
2310,85,278,70,99,405,599,82,426,630,173,134,1176,1603,0.393007228105564,0.322880227842615,4.26267987704132,0.279811350303459,9801,9.9498743710662
2311,76,309,79,98,442,528,59,474,566,213,156,1168,1669,0.403846153846154,0.329932910578072,4.38202663467388,0.285128497786981,9604,9.89949493661167
2312,97,352,66,104,503,599,47,533,634,187,148,1173,1685,0.413718651386813,0.340240702198896,4.20469261939097,0.29284922633819,10816,10.1980390271856
2313,89,282,65,126,507,646,103,537,684,184,142,1130,1564,0.403609377635352,0.331366734937181,4.18965474202643,0.286206034846934,15876,11.2249721603218
2314,103,269,59,74,572,575,50,606,609,181,155,1167,1583,0.369465648854962,0.33451989777291,4.0943445622221,0.288571600034469,5476,8.60232526704263
2315,112,297,73,63,580,533,75,610,561,178,144,1097,1543,0.369193989071038,0.331366734937181,4.30406509320417,0.286206034846934,3969,7.93725393319377
2316,110,272,76,74,450,461,42,473,485,159,193,1172,1599,0.378378378378378,0.32455300620696,4.34380542185368,0.281075048715522,5476,8.60232526704263
2319,102,275,58,84,550,558,60,571,579,128,173,1064,1451,0.36576545548476,0.323194504610434,4.07753744390572,0.280048892172887,7056,9.16515138991168
2320,94,247,68,121,644,538,29,677,566,134,178,1102,1491,0.389495225102319,0.338644816013062,4.23410650459726,0.291657770888696,14641,11
2321,89,250,61,110,625,548,25,657,576,124,145,1048,1429,0.374633304572908,0.329727576379738,4.12713438504509,0.284974091463506,12100,10.4880884817015
2322,101,296,57,107,599,507,18,630,533,149,157,1132,1562,0.392531260561,0.339543450691467,4.06044301054642,0.292328847469309,11449,10.3440804327886
2323,83,270,53,108,642,640,24,680,678,138,182,1002,1403,0.370376801528043,0.327770606675272,3.98898404656427,0.283501300196377,11664,10.3923048454133
2324,85,242,60,100,599,518,32,630,545,131,197,1075,1449,0.367588932806324,0.327069858688655,4.11087386417331,0.282973398040271,10000,10
2325,93,260,57,102,565,504,35,594,530,148,167,1039,1427,0.368747844084167,0.321658216891307,4.06044301054642,0.278887173125609,10404,10.0995049383621
2326,87,296,59,147,604,649,19,635,683,145,169,1049,1477,0.40765842087428,0.334664126062366,4.0943445622221,0.288679669233377,21609,12.1243556529821
2327,76,300,61,125,612,616,66,644,648,154,187,1111,1549,0.404187067364511,0.341333413635269,4.12713438504509,0.293664203996575,15625,11.1803398874989
2328,72,240,38,150,482,628,67,507,661,154,160,1018,1363,0.3841611670719,0.31292345507831,3.66356164612965,0.272256295889605,22500,12.2474487139159
2329,80,246,52,130,529,654,43,556,688,141,181,1090,1460,0.385653287788215,0.324315163467168,3.97029191355212,0.280895468060543,16900,11.4017542509914
2330,92,247,45,139,519,707,61,546,744,138,177,1144,1511,0.39454514653566,0.329626566185706,3.8286413964891,0.284898125504355,19321,11.7898261225516
2331,76,227,41,117,561,670,46,590,705,160,171,1057,1394,0.364234967943164,0.320100642996925,3.73766961828337,0.27770797838644,13689,10.816653826392
2332,75,257,52,124,510,786,68,536,827,154,166,1073,1454,0.384443681318681,0.322019687606745,3.97029191355212,0.279160633608125,15376,11.13552872566
2333,90,224,50,145,527,833,50,554,876,148,160,966,1304,0.374694162880112,0.309962867392536,3.93182563272433,0.269998791309438,21025,12.0415945787923
2334,84,248,54,108,520,784,48,547,825,175,174,1101,1475,0.374146174863388,0.32224724647518,4.00733318523247,0.27933274850777,11664,10.3923048454133
2335,84,221,31,137,515,846,86,515,846,132,170,1139,1391,0.379116191776147,0.324098355598062,3.46573590279973,0.280731741461181,18769,11.7046999107196
2336,93,231,66,128,458,915,77,458,915,147,136,1115,1412,0.389475476839237,0.31942329801448,4.20469261939097,0.277194745688082,16384,11.3137084989848
2337,93,240,53,109,427,925,73,427,925,172,147,1129,1422,0.376494704475572,0.315611497275972,3.98898404656427,0.27430157448276,11881,10.4403065089106
2338,80,235,46,110,480,887,101,483,893,131,153,1033,1322,0.36216498433693,0.309825348198212,3.85014760171006,0.269893806338797,12100,10.4880884817015
2339,83,196,61,108,345,977,144,345,977,145,166,1012,1269,0.354833040421793,0.289826755242933,4.12713438504509,0.25450791109347,11664,10.3923048454133
2340,102,226,40,116,446,925,103,449,931,141,128,1089,1363,0.366948713520981,0.311337410933855,3.71357206670431,0.271047540801184,13456,10.770329614269
2341,97,227,48,73,378,897,110,378,897,140,135,1035,1310,0.337009803921569,0.29354807475067,3.89182029811063,0.257388888362778,5329,8.54400374531753
2342,87,228,44,90,503,876,87,503,876,138,144,1041,1313,0.347241620111732,0.309896490785155,3.80666248977032,0.269948119423417,8100,9.48683298050514
2343,76,218,51,113,569,961,117,569,961,150,159,1115,1384,0.370192307692308,0.326789340882516,3.95124371858143,0.282761994355231,12769,10.6301458127346
2344,90,225,54,95,543,757,124,543,757,142,155,1168,1447,0.368412075729149,0.329054448300218,4.00733318523247,0.284467748267521,9025,9.74679434480896
2345,78,222,44,73,454,824,108,471,856,145,152,1097,1415,0.341145833333333,0.308198588741575,3.80666248977032,0.268651067765594,5329,8.54400374531753
2346,81,240,35,75,531,796,100,531,796,158,149,1068,1343,0.339888618169161,0.31439939845855,3.58351893845611,0.273379830086031,5625,8.66025403784439
2347,87,217,46,84,534,757,173,537,762,148,193,1154,1425,0.354722174436608,0.324315110945829,3.85014760171006,0.280895428401297,7056,9.16515138991168
2348,82,239,46,81,444,649,116,444,649,171,140,1161,1446,0.359022556390977,0.31690250835598,3.85014760171006,0.275282394475165,6561,9
2349,72,243,57,63,512,860,123,512,860,174,163,1069,1369,0.343940184315771,0.314305450891736,4.06044301054642,0.27330835186977,3969,7.93725393319377
2350,83,252,56,96,489,823,134,489,823,139,174,1086,1394,0.372392211404729,0.320908689898544,4.04305126783455,0.278319901196988,9216,9.79795897113271
2351,69,263,44,79,420,713,97,420,713,136,155,965,1272,0.341193031849375,0.294543931976295,3.80666248977032,0.25815845704286,6241,8.88819441731559
2352,86,279,63,100,460,838,116,460,838,132,166,1152,1494,0.38972707238515,0.326651818856719,4.15888308335967,0.282658338749064,10000,10
2355,92,239,52,67,569,805,200,569,805,124,169,1081,1372,0.346557147850402,0.322933600100038,3.97029191355212,0.279851694984454,4489,8.18535277187245
2356,79,262,63,83,543,879,207,543,879,152,173,1088,1413,0.368967306694344,0.326097098248997,4.15888308335967,0.282240115514871,6889,9.1104335791443
2357,84,225,44,75,516,924,220,516,924,118,184,1025,1294,0.336212976022567,0.308677278937502,3.80666248977032,0.269016916377046,5625,8.66025403784439
2358,101,245,59,87,586,853,.,586,853,108,166,1055,1359,0.361635220125786,0.325717669793972,4.0943445622221,0.281953950385853,7569,9.32737905308882
2359,79,217,48,58,572,911,264,576,917,124,179,955,1228,0.31664872622892,0.305153056328567,3.89182029811063,0.266320318440326,3364,7.61577310586391
2360,95,252,49,94,644,933,248,644,933,116,172,1054,1355,0.361850113023822,0.330841638981174,3.91202300542815,0.285811553357085,8836,9.69535971483266
2361,76,207,33,71,484,827,234,484,827,121,131,1062,1302,0.327115959880345,0.305247385870951,3.52636052461616,0.266392590526171,5041,8.42614977317636
2362,86,263,47,73,507,848,155,507,848,111,134,1035,1345,0.347507842453817,0.312204798790856,3.87120101090789,0.271708774979456,5329,8.54400374531753
2363,70,255,41,73,517,844,221,517,844,129,114,1029,1325,0.342927342927343,0.312104530498608,3.73766961828337,0.271632359984335,5329,8.54400374531753
2364,84,239,53,68,532,857,202,532,857,105,133,1006,1298,0.340142095914742,0.31203139456976,3.98898404656427,0.271576619023536,4624,8.24621125123532
2365,83,262,44,94,495,996,208,495,996,91,146,1064,1370,0.366433566433566,0.319064793723108,3.80666248977032,0.276922995897207,8836,9.69535971483266
2366,87,262,34,118,588,882,153,588,882,159,157,1094,1390,0.377280550774527,0.331150262890877,3.55534806148941,0.286043427774786,13924,10.8627804912002
2368,70,270,27,121,494,1042,89,560,1180,128,177,921,1380,0.35788729906377,0.301999488948512,3.3322045101752,0.263901151273637,14641,11
2369,88,281,31,142,495,1089,149,495,1089,125,139,1014,1326,0.386756569847856,0.316493360060135,3.46573590279973,0.274971656310771,20164,11.916375287813
2370,73,269,39,144,543,1191,164,543,1191,123,156,957,1265,0.382316966625895,0.315412861312494,3.68887945411394,0.274150579328947,20736,12
2371,83,292,30,223,676,1179,133,676,1179,142,160,899,1221,0.426692054699671,0.3320324410025,3.43398720448515,0.286705926928599,49729,14.9331845230681
2372,75,276,27,195,617,1209,135,621,1217,133,162,972,1283,0.411490683229814,0.329007914595987,3.3322045101752,0.284432735015097,38025,13.9642400437689
2373,95,259,25,235,675,1253,87,675,1253,111,148,962,1246,0.429875947622329,0.338798475406861,3.25809653802148,0.291772551578513,55225,15.3297097167559
2374,93,274,32,199,529,1089,91,529,1089,110,156,964,1270,0.413911845730028,0.319815210988125,3.49650756146648,0.277491735122868,39601,14.1067359796659
2375,97,285,26,175,542,927,86,542,927,103,168,989,1300,0.402445324608231,0.322371067042044,3.29583686600433,0.279426388158015,30625,13.228756555323
2376,85,342,32,196,580,952,82,580,952,77,138,1010,1384,0.434650455927052,0.337127845884413,3.49650756146648,0.290523915002677,38416,14
2377,105,319,24,214,548,1085,111,548,1085,97,154,987,1330,0.434849259070005,0.328751572423526,3.2188758248682,0.284239834058853,45796,14.6287388383278
2378,100,287,26,170,534,947,83,534,947,100,196,1011,1324,0.401748971193416,0.322700182194361,3.29583686600433,0.279675239794137,28900,13.0384048104053
2379,84,294,27,185,534,928,59,537,934,99,171,987,1316,0.410625535561268,0.322291853178156,3.3322045101752,0.279366483462179,34225,13.6014705087354
2383,63,267,43,111,473,1107,120,473,1107,94,178,1029,1339,0.371413667188315,0.312924525321454,3.78418963391826,0.272257111049624,12321,10.5356537528527
2384,69,272,29,145,544,1042,73,544,1042,135,198,1085,1386,0.39207650273224,0.327820981772354,3.40119738166216,0.283539239085253,21025,12.0415945787923
2385,69,255,22,163,562,1028,91,565,1034,119,172,983,1268,0.384454877412624,0.317180479281078,3.13549421592915,0.275493451550766,26569,12.7671453348037
2386,62,311,21,121,456,1116,115,456,1116,139,144,973,1305,0.372651356993737,0.306979989217645,3.09104245335832,0.267719124056359,14641,11
2387,55,299,35,134,459,1122,103,462,1129,127,169,959,1301,0.381862404447533,0.30751708428246,3.58351893845611,0.268129983244395,17956,11.5758369027902
2388,63,298,38,137,420,1030,142,420,1030,103,158,1028,1364,0.391908109034802,0.310966402416006,3.66356164612965,0.270764577005429,18769,11.7046999107196
2389,70,280,46,146,472,950,133,475,956,120,140,953,1287,0.388223032829599,0.308246217983135,3.85014760171006,0.26868747536834,21316,12.0830459735946
2390,67,289,40,157,412,990,151,412,990,124,139,1033,1362,0.403661875427789,0.31379440190787,3.71357206670431,0.272919440474518,24649,12.5299640861417
2391,61,267,33,190,441,1106,134,441,1106,116,156,905,1205,0.401959069442015,0.301106562619931,3.52636052461616,0.263215104415834,36100,13.7840487520902
